Date,ED1,ED2,ED3,ED4,ED5,ED6,ED7,ED8,ED9,ED10,ED11,ED12,ED13,ED14,ED15,ED16,ED17,ED18,ED19,ED20
7/1/2015,0.402926855,0.58980694,0.785263375,0.998401182,1.209923831,1.437456429,1.639301132,1.808214568,1.966528466,2.115498263,2.239584956,2.363372119,2.477357208,2.591858465,2.686631761,2.785387786,2.875226861,2.964464623,3.044979026,3.119166635
7/2/2015,0.385715902,0.555196704,0.741208509,0.944946396,1.152198127,1.3749328,1.581653202,1.75,1.908270911,2.056933292,2.185853467,2.309604329,2.428468266,2.54290217,2.642430129,2.741321244,2.835798628,2.925588036,3.005619836,3.083929571
7/6/2015,0.375603594,0.529903726,0.70314994,0.896867541,1.090995963,1.303857318,1.493049853,1.651805363,1.805134762,1.953007742,2.076320662,2.195,2.308721358,2.422636122,2.52172354,2.620829107,2.709927261,2.804062151,2.884197283,2.96226302
7/7/2015,0.370502224,0.514516336,0.678859739,0.86873032,1.063335034,1.276149716,1.464907322,1.623558109,1.776696829,1.919406192,2.04265951,2.161284473,2.275,2.388810743,2.487881322,2.581985427,2.670901317,2.765054666,2.845103311,2.91894221
7/8/2015,0.354128307,0.489943514,0.649928081,0.834977729,1.025092237,1.233256469,1.421885645,1.580242617,1.733421634,1.875717849,1.993891683,2.112584283,2.226278026,2.34,2.4389065,2.537919908,2.626949528,2.721053886,2.80085594,2.879178312
7/9/2015,0.375552686,0.518811303,0.688348165,0.877861658,1.072880202,1.286058174,1.479584383,1.642315175,1.800438032,1.947408658,2.070414759,2.194031108,2.312686136,2.431197502,2.53,2.633887599,2.727927271,2.821983478,2.906450804,2.985545413
7/10/2015,0.405182917,0.569076664,0.754479773,0.963758229,1.171106405,1.38887229,1.587592344,1.754167137,1.912339526,2.064303115,2.191885906,2.315346696,2.434036538,2.552389436,2.651113356,2.755,2.848963052,2.942990891,3.027339057,3.106434929
7/13/2015,0.412892946,0.579941245,0.766320158,0.975355957,1.183927172,1.406220497,1.603995151,1.77522849,1.93786683,2.088746433,2.216355263,2.344552039,2.463036267,2.580950104,2.679469514,2.783314245,2.877093844,2.970971343,3.05,3.129028657
7/14/2015,0.398323924,0.560482418,0.742242247,0.946516795,1.150396156,1.368458772,1.565290026,1.731754651,1.894697041,2.045339816,2.172423213,2.295667581,2.414438348,2.532113232,2.63059655,2.734412764,2.828143021,2.921939602,3.000832253,3.08
7/15/2015,0.400823175,0.556007878,0.732183346,0.92590301,1.121701193,1.334981473,1.526155986,1.687772706,1.846223131,1.996886841,2.123894984,2.24664276,2.360530008,2.478413677,2.576478389,2.675354106,2.769227528,2.862897351,2.941667166,3.020971748
7/16/2015,0.410693078,0.575699547,0.76237008,0.964958786,1.164238269,1.377203016,1.568283383,1.729035345,1.882195565,2.027789748,2.149559408,2.267786126,2.381623477,2.494096347,2.587189245,2.681101384,2.769969708,2.858765165,2.93749469,3.01167155
7/17/2015,0.42098491,0.594865007,0.784666172,0.988103257,1.192214754,1.403564751,1.589657844,1.750838109,1.903928887,2.04906774,2.171521511,2.293908518,2.402558968,2.515303152,2.608204245,2.702104359,2.791009803,2.879562775,2.953046424,3.022436475
7/20/2015,0.448472082,0.627548279,0.823009267,1.031538023,1.239643452,1.450180195,1.635376345,1.795972656,1.949055785,2.093372705,2.215645908,2.337783821,2.445830782,2.553296681,2.646505705,2.73969817,2.823767888,2.912336052,2.985291713,3.054953148
7/21/2015,0.443651744,0.617819063,0.808658969,1.012013191,1.216626306,1.427715641,1.610983584,1.767465239,1.920205831,2.058789316,2.176040655,2.293723538,2.40212565,2.509403108,2.602432043,2.696109767,2.785039675,2.873162325,2.94608557,3.015707553
7/22/2015,0.44392824,0.628749776,0.828365933,1.03457255,1.23893602,1.449912631,1.633070157,1.78842539,1.935737288,2.069187581,2.181426774,2.294076728,2.39753188,2.499720938,2.587761325,2.676448498,2.760458173,2.84345721,2.911517896,2.98198002
7/23/2015,0.440414017,0.617043423,0.80813015,1.011378597,1.216629494,1.42615871,1.602969578,1.75481761,1.90235898,2.035689642,2.146906531,2.254777699,2.359011183,2.460022302,2.543547354,2.631932308,2.711059907,2.794385005,2.862190255,2.932977994
7/24/2015,0.440549558,0.612001758,0.79884085,0.995440896,1.191982215,1.398053268,1.574904255,1.726244515,1.874767267,2.013152946,2.129303666,2.241332908,2.344921645,2.44672314,2.534909605,2.622735315,2.702019302,2.785212896,2.852914531,2.923874078
7/27/2015,0.438718793,0.598543971,0.776121299,0.964429915,1.157579982,1.357872743,1.528448604,1.674916845,1.818161548,1.951858726,2.068253426,2.179808802,2.283450362,2.384838852,2.472700097,2.561211142,2.645085016,2.728146581,2.800833203,2.870200852
7/28/2015,0.445312293,0.605527457,0.782817687,0.973249737,1.170383052,1.369631835,1.541400369,1.693169759,1.840420072,1.971956477,2.084077745,2.19609228,2.299598662,2.400863561,2.488691204,2.577148402,2.661055661,2.743926322,2.816914032,2.892608076
7/29/2015,0.449495014,0.614404256,0.797530665,0.990371638,1.189096252,1.392186672,1.563099258,1.714539494,1.863278828,1.998749301,2.110221456,2.222290855,2.325768768,2.426881328,2.514680572,2.603097888,2.686979166,2.769870322,2.842373325,2.911782101
7/30/2015,0.475355188,0.648959173,0.836981495,1.033485476,1.229633788,1.429074817,1.598526547,1.744870152,1.887153352,2.013089862,2.120266656,2.227078263,2.325765836,2.421427683,2.505485825,2.59344256,2.671601557,2.750381458,2.823362389,2.89202617
7/31/2015,0.44068205,0.600955882,0.779436632,0.968014501,1.16041675,1.354010079,1.519667298,1.666686435,1.808334442,1.935628587,2.047083206,2.152749909,2.253087179,2.352825462,2.436438071,2.524077925,2.603578415,2.685984479,2.752966764,2.825320213
8/3/2015,0.443422834,0.599022523,0.773398198,0.9566453,1.146643078,1.34035883,1.503183797,1.644570085,1.781568738,1.901398136,2.003317944,2.106008723,2.205626404,2.299192112,2.377781717,2.461599915,2.540454053,2.617835116,2.685535606,2.757068553
8/4/2015,0.482461653,0.651351692,0.835224885,1.028639839,1.226050614,1.424635735,1.590477468,1.730683403,1.869358035,1.994584855,2.100129698,2.200905743,2.294834897,2.384859421,2.46310069,2.539768676,2.609563434,2.682501919,2.744973902,2.812060819
8/5/2015,0.489719803,0.660381429,0.850081143,1.048002304,1.250391806,1.453502271,1.626364797,1.774528863,1.917582065,2.047590049,2.158017577,2.2635282,2.362753434,2.456224109,2.533653294,2.611528905,2.687086254,2.763661051,2.82536314,2.893744793
8/6/2015,0.480212114,0.644471768,0.829853155,1.022384083,1.222361317,1.425699024,1.59807586,1.746128739,1.88915402,2.018888852,2.129153803,2.234956798,2.332499386,2.421149458,2.501402875,2.581497029,2.65233859,2.729600519,2.790898367,2.860045951
8/7/2015,0.495689115,0.661638551,0.846883748,1.039808401,1.238387237,1.433612242,1.594645763,1.735681827,1.872777093,1.989616663,2.085932705,2.184049437,2.276816839,2.360832801,2.433872339,2.506980949,2.575831757,2.644221179,2.706880335,2.765291886
8/10/2015,0.499121895,0.670151477,0.861565256,1.056731811,1.254725786,1.451556332,1.617580592,1.760387042,1.898368031,2.021903558,2.127157465,2.227145427,2.321262803,2.410149476,2.488493112,2.564351838,2.634569812,2.706901661,2.769093949,2.837159795
8/11/2015,0.465514754,0.626794232,0.805091308,0.988221019,1.177106953,1.365765743,1.526356773,1.666871058,1.80336519,1.920521888,2.022974511,2.12317186,2.217717717,2.304272601,2.378852091,2.455256118,2.525367874,2.597641288,2.659773619,2.728050626
8/12/2015,0.458200301,0.61588254,0.789252812,0.967161644,1.153913929,1.342820288,1.502943396,1.643420022,1.779823406,1.89666338,1.999145419,2.099212482,2.193767741,2.28019364,2.354349345,2.432710283,2.506749387,2.5781977,2.640596934,2.708472064
8/13/2015,0.481189421,0.648597022,0.832669876,1.017122587,1.208821353,1.400174697,1.559389356,1.700123198,1.835801394,1.954954003,2.060827006,2.160187575,2.254568441,2.342459024,2.422602595,2.503925372,2.577482446,2.648954264,2.711263765,2.779409859
8/14/2015,0.491501837,0.664106581,0.849606662,1.037002114,1.230962642,1.424710988,1.586640315,1.726502246,1.862294603,1.981136717,2.087023955,2.186131478,2.280962979,2.366805661,2.441126203,2.519364047,2.593380236,2.664820408,2.72612237,2.786193591
8/17/2015,0.48004586,0.646064103,0.831054698,1.015758931,1.205011005,1.392463271,1.551412017,1.689117376,1.8189849,1.93245333,2.032776733,2.128804511,2.224334862,2.309071839,2.384257621,2.459806786,2.530349716,2.602166776,2.662938441,2.723848818
8/18/2015,0.48553852,0.653772104,0.834883084,1.016737965,1.210091648,1.399871687,1.55747236,1.697702195,1.833486216,1.948609838,2.050663509,2.152824128,2.250397347,2.336642857,2.417374775,2.498108445,2.571304526,2.644264947,2.711138254,2.774330007
8/19/2015,0.452128851,0.605238098,0.775090752,0.947336881,1.134397766,1.318401775,1.474187878,1.611674247,1.744452943,1.859709582,1.962423358,2.061030954,2.158287138,2.248129856,2.328276367,2.4085067,2.484223892,2.560495893,2.627345918,2.702040148
8/20/2015,0.454080442,0.606610264,0.779890987,0.958518911,1.143803065,1.325167779,1.478403695,1.610484406,1.737775728,1.8508415,1.951568708,2.044450675,2.137011815,2.221705023,2.296577119,2.373805217,2.450571183,2.524600719,2.585580839,2.657664378
8/21/2015,0.434351363,0.576703325,0.737112812,0.900140367,1.077438402,1.254261593,1.400865148,1.534380522,1.664816465,1.776452923,1.879777318,1.978548536,2.073056549,2.159450268,2.239845305,2.32235161,2.401561753,2.47685453,2.544012261,2.618271193
8/24/2015,0.387912507,0.502106726,0.649109493,0.81017392,0.988874236,1.164215763,1.313556433,1.449245021,1.578831572,1.689833898,1.79341458,1.891108808,1.988914002,2.077485226,2.157659559,2.239622487,2.321174238,2.401875275,2.472153729,2.543322944
8/25/2015,0.410837406,0.53935086,0.702225514,0.874002278,1.061856517,1.248099141,1.403792171,1.543164815,1.680560851,1.802333447,1.91215628,2.017720985,2.122702769,2.218532326,2.30658948,2.393365569,2.477204604,2.559457322,2.635915672,2.708594046
8/26/2015,0.400911193,0.51444535,0.666219203,0.832047961,1.018324163,1.208241333,1.368692565,1.512663435,1.655029042,1.781468076,1.896265614,2.006522303,2.117154212,2.214421193,2.304907515,2.396388,2.488563066,2.576264569,2.65200369,2.740592733
8/27/2015,0.416155616,0.531231411,0.682582359,0.852367647,1.041472075,1.226439093,1.385491947,1.526142752,1.666257167,1.792345866,1.910482848,2.023184654,2.133241715,2.230450668,2.32082339,2.412870049,2.502065994,2.586496877,2.663503123,2.748723175
8/28/2015,0.443734826,0.57458592,0.737477686,0.913507275,1.103704375,1.288719179,1.44372593,1.582221388,1.723190231,1.846427826,1.955807954,2.060690084,2.16896651,2.267429624,2.351665426,2.435700594,2.520145808,2.602049464,2.678428869,2.750770077
8/31/2015,0.457713427,0.589068523,0.757459692,0.934483273,1.12814468,1.318555469,1.473601338,1.612292596,1.749446947,1.869724626,1.979448605,2.084483785,2.190074876,2.281813578,2.36418118,2.448466713,2.533383692,2.612181068,2.684349388,2.765074178
9/1/2015,0.445602906,0.564299021,0.712768953,0.878684256,1.063387592,1.245747564,1.403771996,1.543645616,1.684380104,1.805824476,1.918857162,2.026023406,2.131258189,2.222209829,2.30816412,2.394843081,2.479198461,2.558036664,2.630123181,2.711336262
9/2/2015,0.446662954,0.565785876,0.714646558,0.880086859,1.069217058,1.25300435,1.409698881,1.55391213,1.695694338,1.820490393,1.935105494,2.04495264,2.155558563,2.251550491,2.339621487,2.425266578,2.512655465,2.59706338,2.671839205,2.748651778
9/3/2015,0.453448239,0.56392448,0.706940075,0.868900519,1.048959937,1.225848369,1.377339669,1.520255063,1.662278957,1.786765168,1.901330997,2.011307223,2.121188424,2.22089856,2.310461049,2.399309365,2.488673188,2.575453281,2.654381062,2.720918077
9/4/2015,0.453973054,0.569622061,0.71447514,0.86793985,1.042697244,1.209579074,1.355415766,1.489785783,1.62496558,1.744739961,1.854222227,1.959181011,2.064296539,2.158189991,2.246561189,2.332617204,2.416590409,2.498211648,2.574135188,2.646537101
9/8/2015,0.462673937,0.589577515,0.740533522,0.903190146,1.085131552,1.251581712,1.396031679,1.534595212,1.671241891,1.789044352,1.902792388,2.009093605,2.113764504,2.207201532,2.295007385,2.384721248,2.470791633,2.55130478,2.629728279,2.711837451
9/9/2015,0.463244599,0.600443557,0.752614227,0.911544345,1.084087115,1.24387267,1.383671988,1.517483372,1.648436079,1.765538086,1.87536426,1.979756419,2.085557303,2.174383818,2.261193801,2.347313587,2.431310377,2.512327234,2.590425204,2.674095884
9/10/2015,0.464718462,0.602036651,0.754407745,0.913034234,1.089846069,1.254769236,1.39966217,1.533629079,1.668876728,1.786576268,1.900294917,2.006365999,2.111074468,2.204046598,2.292277417,2.380656075,2.474541409,2.559072231,2.635214536,2.728099497
9/11/2015,0.461293205,0.594305202,0.736855644,0.890663335,1.062375385,1.226628503,1.367004372,1.500008118,1.634925165,1.756748097,1.87183896,1.977392301,2.082362614,2.174532443,2.266777992,2.357615262,2.44652852,2.532655893,2.61314972,2.690404245
9/14/2015,0.61033415,0.757924557,0.925544918,1.088404302,1.231789153,1.387148332,1.513468994,1.641199829,1.758095873,1.867465286,1.971784943,2.076950874,2.168382385,2.261012502,2.35148815,2.440593708,2.525929893,2.609908475,2.691441305,2.762175851
9/15/2015,0.496881119,0.644848037,0.802875497,0.966940231,1.144813153,1.308226471,1.452281814,1.586158526,1.720695974,1.841871691,1.956920727,2.06151007,2.170897463,2.263750778,2.355570603,2.449893138,2.544557242,2.631601715,2.711427903,2.7901659
9/16/2015,0.508658223,0.646623973,0.804646703,0.968669505,1.150811009,1.319908555,1.459208596,1.596414925,1.736673921,1.858291087,1.973088219,2.077794466,2.186624157,2.283724119,2.376901531,2.470831994,2.565725974,2.652073651,2.735757197,2.817418396
9/17/2015,0.44,0.563493166,0.706693139,0.861597164,1.033924414,1.19673564,1.335571989,1.473087266,1.612848818,1.738538563,1.858460325,1.96783158,2.082221193,2.179559356,2.276546324,2.375767405,2.475361636,2.567099714,2.651802452,2.735502023
9/18/2015,0.411288066,0.54,0.683384075,0.83372871,1.00577728,1.168377353,1.307349945,1.440384386,1.575439362,1.691395628,1.80533238,1.910447993,2.015242676,2.106395133,2.198833627,2.292972212,2.387771937,2.473907382,2.557629265,2.639134533
9/21/2015,0.430377216,0.564802771,0.71333174,0.868760745,1.046339577,1.208364638,1.346525364,1.484290775,1.624030346,1.744757429,1.858905616,1.96794359,2.077844205,2.173331498,2.271391633,2.366354601,2.460472398,2.55031963,2.639569828,2.722385076
9/22/2015,0.411213567,0.535953827,0.674689363,0.82117436,0.988848934,1.145,1.278696407,1.406717035,1.540939701,1.656670278,1.76577551,1.869971173,1.974390463,2.069613535,2.163234672,2.257206458,2.351469426,2.441661863,2.526730703,2.60700728
9/23/2015,0.422689202,0.547344554,0.686426806,0.837894752,1.001115301,1.151565511,1.28505844,1.413185823,1.547427739,1.662598055,1.776509478,1.881255677,1.985478828,2.080648467,2.174280159,2.26825244,2.362504532,2.452632374,2.537649792,2.617870656
9/24/2015,0.417861041,0.533417465,0.667758104,0.814755732,0.977828615,1.128043574,1.256496587,1.389316266,1.523950223,1.638781245,1.752834451,1.857080342,1.966126836,2.06172262,2.155653201,2.244965185,2.338353029,2.428657604,2.513544698,2.593770113
9/25/2015,0.434794298,0.554928767,0.689283667,0.836492441,0.999656766,1.149684727,1.282900723,1.411126621,1.545255032,1.660050445,1.774052681,1.87825226,1.987277467,2.08282699,2.176338334,2.270357419,2.364557601,2.454621231,2.539296559,2.622908165
9/28/2015,0.416954608,0.534337518,0.668438693,0.806640198,0.96,1.098621084,1.22229505,1.345802247,1.469824133,1.579033057,1.687890603,1.791841634,1.896379553,1.986048041,2.07972265,2.168888107,2.26285127,2.348098093,2.431961754,2.512639676
9/29/2015,0.411955978,0.519462369,0.644071772,0.778269891,0.931634464,1.064630246,1.183706182,1.302246274,1.426177541,1.530477269,1.634373406,1.733191279,1.837409838,1.927053239,2.020752417,2.109891347,2.203874884,2.289010912,2.372896021,2.453476701
9/30/2015,0.427982922,0.535790342,0.660480224,0.794911586,0.948264441,1.080999926,1.2,1.318622277,1.442454826,1.54661289,1.650467554,1.749479447,1.848732992,1.937982629,2.031741967,2.121165159,2.210245175,2.295059518,2.374572895,2.453356711
10/1/2015,0.430924392,0.548113997,0.677234218,0.811387486,0.959781583,1.092663581,1.216359082,1.34,1.463736868,1.567736898,1.671602583,1.77059035,1.869741376,1.9591657,2.048053625,2.137060424,2.22625004,2.310958546,2.390446031,2.46924163
10/2/2015,0.395578458,0.496401049,0.606245085,0.727351952,0.866055835,0.99348559,1.11267399,1.23640507,1.36,1.468804167,1.577635802,1.681498298,1.785707722,1.875049073,1.968668238,2.062631186,2.157012762,2.241755823,2.325580026,2.409871165
10/5/2015,0.408938475,0.516682159,0.636682607,0.767713013,0.916132648,1.048284643,1.171755197,1.295748463,1.423947621,1.532380371,1.641174807,1.745,1.853871204,1.9478956,2.046740989,2.140851453,2.234856935,2.324259036,2.408533561,2.492383068
10/6/2015,0.40325623,0.507773133,0.628101175,0.759303725,0.907733583,1.039530552,1.163343356,1.292346897,1.420220649,1.528579343,1.637347849,1.741195163,1.85,1.943980187,2.037906056,2.13183142,2.226028653,2.310395935,2.394432666,2.474266838
10/7/2015,0.417957706,0.529464931,0.649353393,0.780930151,0.929306867,1.060910997,1.184751581,1.313772903,1.441655205,1.55505381,1.668591462,1.772378989,1.881136698,1.975,2.068943945,2.162954016,2.252135412,2.336273112,2.420386862,2.500037157
10/8/2015,0.414542431,0.525486013,0.646423608,0.783037912,0.936915207,1.078639452,1.206494955,1.340642365,1.473304697,1.591586934,1.710031233,1.818658376,1.927234958,2.021057732,2.12,2.213952588,2.308013338,2.39223798,2.476289253,2.555917334
10/9/2015,0.416893703,0.532953115,0.658862076,0.800335261,0.959202246,1.106316611,1.237820194,1.366632098,1.494317117,1.60756897,1.721022828,1.824621224,1.928291109,2.022078583,2.116009148,2.205,2.298993098,2.383219219,2.462378965,2.54144276
10/12/2015,0.422804753,0.537167877,0.662213506,0.800303087,0.958911461,1.09974307,1.226348287,1.350846241,1.477996286,1.585829789,1.694103885,1.792978717,1.896436482,1.984832685,2.073974457,2.162980227,2.251934046,2.335904514,2.415,2.489204772
10/13/2015,0.41389578,0.520657997,0.636912608,0.771304083,0.92460297,1.060526735,1.188356439,1.317592161,1.444228163,1.55195398,1.660582319,1.764388993,1.867366962,1.956048092,2.050119593,2.138948108,2.227885189,2.311860048,2.395922268,2.475
10/14/2015,0.382374198,0.46546241,0.564213278,0.684992408,0.824752915,0.955337308,1.073074484,1.192976136,1.315305626,1.423204234,1.531740601,1.635565006,1.738422133,1.827009938,1.921308998,2.015284681,2.108939554,2.192769823,2.27685124,2.355811417
10/15/2015,0.397372508,0.496267961,0.608665119,0.73787187,0.881427151,1.012304542,1.135399947,1.259647773,1.381454088,1.489560763,1.597444446,1.696465192,1.799511671,1.888063435,1.982160724,2.070925047,2.159803131,2.243721752,2.327764966,2.406636026
10/16/2015,0.402425219,0.503772006,0.621463945,0.755386219,0.904171597,1.039250344,1.161479792,1.286734524,1.413060479,1.520687283,1.628594086,1.727585166,1.830660848,1.918715261,2.007944265,2.096957341,2.185792137,2.269517116,2.34840537,2.422381701
10/19/2015,0.3964274,0.490155925,0.605215665,0.740399484,0.888796021,1.024308631,1.151849264,1.281269861,1.407364952,1.520290488,1.632857662,1.736396703,1.838576794,1.927159941,2.02122217,2.109863568,2.198707442,2.282177429,2.361081795,2.440411535
10/20/2015,0.411304519,0.513839342,0.631668892,0.767780713,0.921963124,1.061312998,1.187924909,1.318631128,1.449064598,1.561509626,1.673877386,1.778223648,1.884966937,1.973094227,2.067249337,2.155874271,2.244579778,2.328382626,2.41236048,2.490696152
10/21/2015,0.408753489,0.508144868,0.622444719,0.759823862,0.912639755,1.045764835,1.169220594,1.299528879,1.42405213,1.532416899,1.64532685,1.748677736,1.850796493,1.938606491,2.027896986,2.116930123,2.205610605,2.288971443,2.367816615,2.447227638
10/22/2015,0.403708969,0.499035143,0.613206031,0.743565598,0.888453163,1.022385808,1.145639942,1.275761957,1.401247947,1.513964852,1.626990962,1.736062567,1.842098985,1.929556319,2.018749305,2.10847414,2.201902079,2.284773774,2.36373497,2.443030257
10/23/2015,0.422498248,0.534818972,0.658022916,0.797269761,0.945047074,1.080110064,1.207440998,1.337356959,1.461604301,1.569709984,1.68353267,1.791499877,1.892600558,1.981116358,2.075909179,2.169190975,2.257460342,2.340777167,2.4195435,2.499065215
10/26/2015,0.425660752,0.531520129,0.650073993,0.787148886,0.933630116,1.062137296,1.186393429,1.316797269,1.440469875,1.547663845,1.655685103,1.75975244,1.860656727,1.94937852,2.04327495,2.131796898,2.22043091,2.303424888,2.382166145,2.46175826
10/27/2015,0.417809321,0.520840997,0.634433811,0.767251928,0.90839733,1.031645389,1.151431728,1.276605012,1.396225784,1.504265525,1.610719581,1.710465872,1.811784403,1.900382803,1.994286182,2.082786652,2.171388548,2.254314875,2.333035799,2.412667757
10/28/2015,0.465240798,0.591951353,0.720947393,0.860693459,1.006517045,1.135331019,1.257803007,1.384249183,1.507975269,1.615369349,1.721792339,1.821844977,1.921960165,2.005166545,2.094215201,2.177728111,2.26135755,2.339269877,2.413026669,2.487753308
10/29/2015,0.47174823,0.607399958,0.748541832,0.901098856,1.056985896,1.193816372,1.321964108,1.458058376,1.584543516,1.691214199,1.799132905,1.903446621,2.003056971,2.085146321,2.169685115,2.253790116,2.337225277,2.415113462,2.488835531,2.563624575
10/30/2015,0.466587027,0.606594414,0.750298363,0.904064162,1.065854925,1.206059779,1.332166058,1.462576314,1.585639971,1.691458364,1.793717945,1.893305577,1.987670765,2.06488386,2.144152012,2.224554929,2.307485631,2.379768678,2.448747691,2.518328097
11/2/2015,0.482213345,0.629009333,0.777706231,0.934939525,1.095819608,1.235499436,1.361016324,1.493606201,1.619853141,1.724813605,1.827034411,1.926705052,2.020375494,2.097511729,2.176752017,2.257384415,2.340044791,2.412090044,2.481040665,2.550692894
11/3/2015,0.491836502,0.641470248,0.787005836,0.941314125,1.102616541,1.241898383,1.367404123,1.500234162,1.6256959,1.73255752,1.838632439,1.937791904,2.030975379,2.10970759,2.193132714,2.273192898,2.355930692,2.427852419,2.496812634,2.566461259
11/4/2015,0.503767344,0.663285631,0.818594885,0.980997769,1.144358836,1.284732971,1.416499373,1.550705925,1.66990092,1.77198273,1.873377523,1.965767873,2.049759034,2.124158922,2.202804993,2.27645047,2.349892742,2.417460691,2.481205523,2.546348722
11/5/2015,0.500532375,0.660047005,0.815309352,0.977889322,1.141045005,1.281158942,1.413125434,1.546653817,1.668216821,1.77198617,1.868772815,1.961873028,2.045881535,2.11862947,2.193019381,2.267734429,2.339393635,2.402608561,2.467320305,2.530912782
11/6/2015,0.545077068,0.717846871,0.881383054,1.055801619,1.234851761,1.3897067,1.535373889,1.684781742,1.817086695,1.925161332,2.024913276,2.119394918,2.207282523,2.279295292,2.353900739,2.428490457,2.500395067,2.562217173,2.621934659,2.689236652
11/9/2015,0.544302339,0.710251435,0.869529053,1.038898408,1.21683162,1.379579147,1.533343524,1.68467263,1.817380115,1.931190256,2.03340062,2.127546554,2.214717699,2.28704489,2.360106434,2.428915767,2.497153959,2.559466664,2.61819768,2.678639182
11/10/2015,0.537165222,0.699312441,0.853565657,1.018587243,1.191109848,1.348873955,1.497473921,1.645864532,1.778813945,1.892391798,1.994441454,2.088622229,2.175538578,2.247883842,2.320851528,2.389777943,2.457564911,2.521446125,2.585078606,2.641110023
11/11/2015,0.549604536,0.722525811,0.883415157,1.052724264,1.230956061,1.391029861,1.539006705,1.687486192,1.820243894,1.93317186,2.037495299,2.135205282,2.221327604,2.293342432,2.368372058,2.441084549,2.508179742,2.572042249,2.636507891,2.700451256
11/12/2015,0.548881126,0.715914477,0.874626367,1.045386111,1.220138344,1.377134363,1.525700827,1.674450398,1.804697875,1.912204244,2.011024952,2.106203403,2.190631954,2.25712592,2.327014802,2.396348189,2.464299277,2.526463911,2.585147088,2.645772088
11/13/2015,0.539640795,0.696426516,0.845954345,1.00679763,1.174280148,1.323530259,1.464586879,1.608441964,1.735538602,1.843376214,1.942449131,2.035338769,2.115403513,2.185028522,2.25814861,2.327474704,2.393033648,2.452777623,2.51850353,2.579900592
11/16/2015,0.542066422,0.693260001,0.837573585,0.997178505,1.164562381,1.31376486,1.451771276,1.592624525,1.719404465,1.826926449,1.925215095,2.020179787,2.105398326,2.17789383,2.250449886,2.319430925,2.386898834,2.450563755,2.515128598,2.578807691
11/17/2015,0.548805226,0.699456496,0.84712839,1.010080489,1.173190804,1.319845347,1.458303609,1.599651133,1.723156671,1.827474007,1.926778012,2.019232646,2.098892508,2.166159278,2.235692189,2.305677137,2.370921263,2.429116816,2.488978244,2.547156031
11/18/2015,0.549356597,0.704707801,0.854388467,1.016278973,1.183023134,1.331954527,1.469684344,1.611290252,1.73418715,1.839151346,1.935336232,2.024757673,2.104689926,2.172245015,2.239727782,2.30378669,2.366181261,2.424903859,2.484528837,2.543217026
11/19/2015,0.56157059,0.713241315,0.857694137,1.015953335,1.173503962,1.31482833,1.449193239,1.582343304,1.697392366,1.797356125,1.891281188,1.978788847,2.052979039,2.115345095,2.179913967,2.244990804,2.305033681,2.358292362,2.41321704,2.466364572
11/20/2015,0.571278946,0.728700851,0.875261488,1.029538799,1.185108578,1.323960418,1.452376924,1.583344793,1.698966545,1.796395534,1.883801223,1.97140112,2.051745625,2.116420058,2.180500133,2.245852844,2.305224804,2.360791838,2.420273669,2.467028425
11/23/2015,0.595123811,0.757788661,0.905447641,1.059787322,1.215078355,1.353202243,1.482052365,1.610206692,1.71899327,1.814101236,1.902016911,1.987237392,2.060755649,2.123571934,2.185734377,2.244923131,2.302042493,2.355839605,2.410527157,2.464151718
11/24/2015,0.594384153,0.749887838,0.899780911,1.060281051,1.217032877,1.354141441,1.486085796,1.620053821,1.730384171,1.825063588,1.912957979,1.998182779,2.071443009,2.134305159,2.196354245,2.25570487,2.312215634,2.368579161,2.427635676,2.474067549
11/25/2015,0.600916911,0.756927301,0.903465632,1.058411765,1.213328105,1.351153133,1.479763268,1.608479672,1.713110856,1.80561562,1.894511758,1.976220891,2.046773546,2.109764533,2.174152745,2.239335494,2.298672573,2.351698301,2.408263196,2.470664551
11/27/2015,0.600644062,0.751063721,0.896493508,1.051913127,1.206989976,1.340546847,1.467299538,1.596168306,1.700615294,1.789636542,1.875871823,1.958247863,2.027604155,2.094041255,2.161147605,2.225260785,2.287079896,2.34584198,2.405479024,2.463938682
11/30/2015,0.605130169,0.759825107,0.910548669,1.067485006,1.221710221,1.355198928,1.478481031,1.602056061,1.699659948,1.78840977,1.867136694,1.945463125,2.012192781,2.073377534,2.134993976,2.196947478,2.259527211,2.315522688,2.369292865,2.425728764
12/1/2015,0.59794584,0.747394552,0.893410016,1.04619404,1.190897819,1.313884936,1.43128906,1.549980527,1.642545468,1.725208365,1.805933395,1.886819836,1.952774143,2.013799777,2.077968091,2.146749638,2.207178525,2.26297124,2.322213397,2.365007688
12/2/2015,0.61805926,0.777588491,0.92890727,1.086982394,1.232179854,1.358996199,1.477547046,1.599183856,1.697166968,1.781913878,1.858502388,1.936808544,2.006674412,2.070166058,2.131532772,2.191034713,2.246964645,2.303922753,2.362511571,2.407041321
12/3/2015,0.629714129,0.7891507,0.943918285,1.110359417,1.270464283,1.411310882,1.544836038,1.677275874,1.787995836,1.887888072,1.979595082,2.069487789,2.148650542,2.222167397,2.293357591,2.362638065,2.42888595,2.492966212,2.555454903,2.608199473
